user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
36815303	0.0668	0.1645	0.006	0.7626	0.0047	0.9953	0.0001	0.9999
1555958126	0.4284	0.0712	0.4512	0.0492	0.3219	0.6781	0.0277	0.9723
20400987	0.689	0.1652	0.0528	0.093	0.0064	0.9936	0.0001	0.9999
446674013	0.8195	0.0557	0.1078	0.0171	0.9866	0.0134	0	1
10004672	0.5727	0.3355	0.0144	0.0774	0.9928	0.0072	0.0003	0.9997
27247720	0.0007	0.0003	0.0015	0.9975	0.885	0.115	0.0028	0.9972
270550255	0.0002	0.0018	0.0002	0.9978	0.9996	0.0004	0.0144	0.9856
1227799752	0.0434	0.0094	0.0051	0.9421	0.9981	0.0019	0.0001	0.9999
28011981	0.1305	0.1952	0.0386	0.6357	0.3688	0.6312	0.9826	0.0174
263432994	0.0057	0.9903	0.0027	0.0014	0.002	0.998	0.0002	0.9998
34381563	0.0001	0.0001	0	0.9998	0.0005	0.9995	0.001	0.999
20687701	0.4037	0.5162	0.0153	0.0648	0.9988	0.0012	0	1
415806825	0.0026	0.995	0.0001	0.0023	0.0049	0.9951	0.0013	0.9987
970277677	0.2218	0.069	0.697	0.0121	0.9996	0.0004	0	1
307672747	0.2296	0.7377	0.0249	0.0078	0.9966	0.0034	0.0067	0.9933
227977936	0.2666	0.6716	0.0398	0.0221	0.0025	0.9975	0.7213	0.2787
