user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
384718474	0.5908	0.2699	0.1286	0.0107	0.9961	0.0039	0.0	1.0
45663393	0.8879	0.0988	0.0095	0.0039	0.0001	0.9999	0.0	1.0
516948556	0.4552	0.0021	0.5415	0.0012	0.0029	0.9971	0.0	1.0
235256898	0.1164	0.0798	0.7711	0.0326	0.0116	0.9884	0.0286	0.9714
339737439	0.0246	0.0614	0.0029	0.9111	0.0003	0.9997	0.0	1.0
2218377602	0.0223	0.016	0.0223	0.9394	0.0552	0.9448	0.8691	0.1309
1268337206	0.1058	0.306	0.0416	0.5465	0.9991	0.0009	0.0	1.0
357141722	0.0342	0.8773	0.0015	0.087	0.9981	0.0019	0.0005	0.9995
563407125	0.021	0.01	0.0083	0.9606	0.0024	0.9976	0.0001	0.9999
12193342	0.481	0.3143	0.1657	0.039	0.9991	0.0009	0.0	1.0
86373530	0.0162	0.9655	0.0011	0.0172	0.0018	0.9982	0.0001	0.9999
719760123888054272	0.8513	0.0347	0.0553	0.0587	0.9975	0.0025	0.0	1.0
25646155	0.3716	0.5477	0.0631	0.0177	0.5445	0.4555	0.0	1.0
867823116495597568	0.0939	0.0361	0.0393	0.8307	0.9916	0.0084	0.8305	0.1695
893544511388790784	0.8317	0.0159	0.0216	0.1308	0.8953	0.1047	0.0002	0.9998
55160246	0.0788	0.7469	0.0004	0.1738	0.0017	0.9983	0.0	1.0
99641362	0.0006	0.0007	0.0003	0.9984	0.025	0.975	0.0013	0.9987
19184686	0.0102	0.0034	0.0094	0.9769	0.0021	0.9979	0.0231	0.9769
103982695	0.0033	0.7625	0.0001	0.2341	0.0077	0.9923	0.81	0.19
719040130263068672	0.4112	0.1003	0.0127	0.4757	0.9979	0.0021	0.0003	0.9997
584868640	0.0001	0.0002	0.0001	0.9996	0.0011	0.9989	0.0017	0.9983
874190112	0.034	0.1445	0.01	0.8116	0.0008	0.9992	0.6446	0.3554
357125656	0.0387	0.0724	0.0161	0.8728	0.0024	0.9976	0.6262	0.3738
584123234	0.0049	0.6453	0.0003	0.3495	0.0001	0.9999	0.0001	0.9999
37734445	0.0851	0.639	0.0112	0.2647	0.0005	0.9995	0.0015	0.9985
37734445	0.0851	0.639	0.0112	0.2647	0.0005	0.9995	0.0015	0.9985
23976926	0.0595	0.0985	0.0054	0.8366	0.0167	0.9833	0.0005	0.9995
270171773	0.007	0.046	0.0011	0.9459	0.264	0.736	0.8961	0.1039
24021368	0.0004	0.0025	0.0001	0.997	0.0003	0.9997	0.6844	0.3156
