user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
2697803834	0.6481	0.1234	0.044	0.1844	0.0013	0.9987	0.0001	0.9999
1212660262425124864	0.6936	0.1061	0.1634	0.0369	0.9997	0.0003	0.0	1.0
845130688164651009	0.1318	0.205	0.269	0.3942	0.9974	0.0026	0.0031	0.9969
222740497	0.0551	0.005	0.0086	0.9312	0.0062	0.9938	0.0001	0.9999
298498586	0.0948	0.0039	0.9003	0.0011	0.0758	0.9242	0.0	1.0
27572392	0.1222	0.84	0.0138	0.024	0.9783	0.0217	0.0003	0.9997
23744484	0.2476	0.7196	0.0274	0.0053	0.0016	0.9984	0.0001	0.9999
1123255265325752320	0.5258	0.0811	0.3666	0.0265	0.0268	0.9732	0.0005	0.9995
46868915	0.0127	0.0085	0.005	0.9738	0.0048	0.9952	0.0001	0.9999
100015328	0.4528	0.0188	0.5077	0.0206	0.064	0.936	0.0	1.0
465476216	0.0007	0.6742	0.0004	0.3248	0.9999	0.0001	0.0018	0.9982
377276776	0.1575	0.013	0.0176	0.8119	0.0068	0.9932	0.0001	0.9999
1547741328	0.2456	0.3416	0.128	0.2849	0.0017	0.9983	0.0002	0.9998
49600519	0.4683	0.4603	0.0482	0.0232	0.9972	0.0028	0.0001	0.9999
762738666875789312	0.0553	0.9332	0.0042	0.0074	0.0008	0.9992	0.0001	0.9999
1407461	0.0671	0.0346	0.0672	0.8311	0.002	0.998	0.0006	0.9994
2959278229	0.0233	0.9745	0.0018	0.0003	0.0009	0.9991	0.0001	0.9999
903101210399391745	0.167	0.4865	0.185	0.1615	0.0014	0.9986	0.6424	0.3576
91898730	0.9155	0.0516	0.0107	0.0221	0.1813	0.8187	0.0009	0.9991
91898730	0.9155	0.0516	0.0107	0.0221	0.1813	0.8187	0.0009	0.9991
984416453896978434	0.1273	0.0362	0.7974	0.0391	0.9952	0.0048	0.0	1.0
998568000	0.0001	0.0003	0.0001	0.9995	0.0033	0.9967	0.0003	0.9997
15915031	0.0014	0.0548	0.0002	0.9436	0.0001	0.9999	0.0018	0.9982
1875497383	0.6216	0.0395	0.3105	0.0284	0.9977	0.0023	0.0	1.0
773344131867222016	0.4988	0.0188	0.4783	0.0041	0.9995	0.0005	0.0	1.0
2432788825	0.0172	0.9765	0.0006	0.0057	0.0003	0.9997	0.0	1.0
101062564	0.2841	0.3006	0.0609	0.3545	0.9643	0.0357	0.0062	0.9938
1066867675039641600	0.9672	0.0049	0.0168	0.0111	0.8164	0.1836	0.0001	0.9999
2880157512	0.6279	0.1072	0.2522	0.0127	0.9994	0.0006	0.0	1.0
327329326	0.1143	0.1425	0.0481	0.6951	0.1483	0.8517	0.9601	0.0399
568713856	0.7825	0.0334	0.175	0.0091	0.9875	0.0125	0.0	1.0
862657237738635264	0.5778	0.0376	0.2273	0.1574	0.9495	0.0505	0.0001	0.9999
47027977	0.0158	0.8755	0.0384	0.0703	0.9901	0.0099	0.0	1.0
1113207357272547329	0.5948	0.2197	0.1374	0.0481	0.9996	0.0004	0.0	1.0
1731141949	0.4515	0.0016	0.5459	0.0009	0.0079	0.9921	0.0	1.0
183075269	0.0145	0.9672	0.0005	0.0177	0.9986	0.0014	0.0001	0.9999
813952785838264320	0.1663	0.7828	0.0055	0.0454	0.9943	0.0057	0.0	1.0
100637766	0.0691	0.8529	0.0105	0.0675	0.0022	0.9978	0.0001	0.9999
3709622534	0.2964	0.0167	0.6861	0.0007	0.0034	0.9966	0.0	1.0
3061859011	0.0959	0.9016	0.0006	0.0018	0.9966	0.0034	0.0001	0.9999
91898730	0.9155	0.0516	0.0107	0.0221	0.1813	0.8187	0.0009	0.9991
25793722	0.188	0.0968	0.0082	0.707	0.2706	0.7294	0.0001	0.9999
938040073	0.0001	0.0001	0.0	0.9997	0.0036	0.9964	0.0009	0.9991
1333443103	0.2064	0.1233	0.0421	0.6282	0.007	0.993	0.0052	0.9948
1149253441	0.0033	0.0136	0.0001	0.9829	0.0003	0.9997	0.0012	0.9988
305851108	0.5763	0.4111	0.0066	0.006	0.0025	0.9975	0.0	1.0
1192011567740571653	0.1515	0.39	0.129	0.3295	0.0004	0.9996	0.5297	0.4703
2158070012	0.3788	0.4626	0.109	0.0496	0.0045	0.9955	0.0168	0.9832
938365298838609921	0.2731	0.082	0.0874	0.5575	0.0438	0.9562	0.9051	0.0949
406987991	0.0005	0.0078	0.0004	0.9913	0.9977	0.0023	0.0	1.0
2745832871	0.4579	0.0268	0.5	0.0153	0.882	0.118	0.0012	0.9988
57603874	0.0421	0.1129	0.0117	0.8333	0.9861	0.0139	0.0002	0.9998
1113236514	0.11	0.6395	0.0025	0.2481	0.0048	0.9952	0.0	1.0
882449313787281409	0.0452	0.9229	0.0072	0.0247	0.0371	0.9629	0.0004	0.9996
221904440	0.0073	0.9886	0.0001	0.004	0.0	1.0	0.0	1.0
1113207357272547329	0.5948	0.2197	0.1374	0.0481	0.9996	0.0004	0.0	1.0
594211212	0.7513	0.0885	0.1505	0.0097	0.0024	0.9976	0.0	1.0
237612784	0.0386	0.9459	0.0073	0.0082	0.8106	0.1894	0.0001	0.9999
19184406	0.9692	0.0124	0.0053	0.0131	0.9951	0.0049	0.0	1.0
417781685	0.5905	0.2912	0.0276	0.0907	0.0027	0.9973	0.0	1.0
762738666875789312	0.0553	0.9332	0.0042	0.0074	0.0008	0.9992	0.0001	0.9999
813952785838264320	0.1663	0.7828	0.0055	0.0454	0.9943	0.0057	0.0	1.0
1102737754331373569	0.8605	0.071	0.06	0.0086	0.9856	0.0144	0.0	1.0
2311054831	0.2387	0.0182	0.7409	0.0022	0.0207	0.9793	0.0001	0.9999
41958045	0.0001	0.0004	0.0	0.9995	0.0001	0.9999	0.0088	0.9912
15316577	0.2935	0.1062	0.4452	0.1552	0.8054	0.1946	0.0	1.0
353442866	0.7948	0.0419	0.0684	0.0949	0.0024	0.9976	0.0	1.0
731784020380418048	0.7338	0.06	0.1924	0.0138	0.003	0.997	0.0002	0.9998
1962932425	0.0023	0.9966	0.0001	0.001	0.9976	0.0024	0.0001	0.9999
401974760	0.6544	0.0985	0.0586	0.1885	0.9948	0.0052	0.0001	0.9999
1166299184300883968	0.0	0.0	0.0	1.0	0.0007	0.9993	0.0001	0.9999
1644573877	0.3021	0.5858	0.0434	0.0687	0.988	0.012	0.0	1.0
115892990	0.7504	0.1325	0.1074	0.0097	0.9822	0.0178	0.0	1.0
73781851	0.3696	0.0435	0.5825	0.0044	0.1133	0.8867	0.0	1.0
377314216	0.0002	0.0002	0.0006	0.999	0.0006	0.9994	0.0011	0.9989
157348133	0.1053	0.6978	0.0008	0.1962	0.0001	0.9999	0.0001	0.9999
21037478	0.0048	0.9736	0.0001	0.0215	0.0026	0.9974	0.0	1.0
4291817415	0.0136	0.0157	0.0046	0.9661	0.0004	0.9996	0.6395	0.3605
1146384476	0.002	0.0106	0.0008	0.9866	0.0001	0.9999	0.0003	0.9997
908918362671013894	0.8226	0.0085	0.1506	0.0183	0.9438	0.0562	0.0	1.0
327329326	0.1143	0.1425	0.0481	0.6951	0.1483	0.8517	0.9601	0.0399
1109082720418914305	0.0079	0.008	0.0016	0.9824	0.9996	0.0004	0.0279	0.9721
391086693	0.4705	0.033	0.4691	0.0274	0.6335	0.3665	0.0001	0.9999
104063875	0.0029	0.0003	0.0154	0.9814	0.0004	0.9996	0.0001	0.9999
1111141276705972225	0.0387	0.1299	0.0159	0.8155	0.2946	0.7054	0.0023	0.9977
214388076	0.0124	0.9833	0.0003	0.0041	0.0008	0.9992	0.0001	0.9999
1450604516	0.0014	0.0014	0.0004	0.9968	0.9987	0.0013	0.0005	0.9995
1212681581527064576	0.6601	0.1038	0.2174	0.0187	0.0051	0.9949	0.4861	0.5139
1118692856028229633	0.0013	0.018	0.0002	0.9805	0.0001	0.9999	0.0003	0.9997
33157095	0.0766	0.0287	0.0481	0.8466	0.0883	0.9117	0.1282	0.8718
604512025	0.0089	0.9835	0.0007	0.0069	0.7542	0.2458	0.0001	0.9999
48706275	0.6453	0.0098	0.3303	0.0146	0.0014	0.9986	0.0	1.0
749074027935784960	0.0516	0.2185	0.0021	0.7278	0.002	0.998	0.0001	0.9999
909293249096851457	0.0501	0.5894	0.0055	0.355	0.9498	0.0502	0.0	1.0
422266907	0.0018	0.0167	0.0003	0.9812	0.0013	0.9987	0.0002	0.9998
1860101	0.0632	0.7958	0.0179	0.1231	0.0029	0.9971	0.2918	0.7082
839934611283038208	0.4618	0.3804	0.0997	0.0581	0.997	0.003	0.0	1.0
333913059	0.7286	0.1715	0.0394	0.0606	0.994	0.006	0.0	1.0
137488644	0.2621	0.0298	0.1247	0.5834	0.6057	0.3943	0.1911	0.8089
1191075743981162497	0.3418	0.3605	0.0076	0.2901	0.9575	0.0425	0.1439	0.8561
43617157	0.0525	0.42	0.0074	0.52	0.0062	0.9938	0.0	1.0
77081430	0.2379	0.7326	0.0136	0.0159	0.9966	0.0034	0.0	1.0
2910512490	0.8476	0.14	0.0086	0.0038	0.9881	0.0119	0.0	1.0
1399659451	0.0042	0.9941	0.001	0.0007	0.0171	0.9829	0.0002	0.9998
1245597742748983296	0.0009	0.0026	0.0001	0.9964	0.9539	0.0461	0.7157	0.2843
22874939	0.1678	0.6375	0.0257	0.169	0.9912	0.0088	0.0011	0.9989
1094993307002781698	0.7642	0.1867	0.0228	0.0263	0.978	0.022	0.0	1.0
996155331431485440	0.0344	0.9566	0.0005	0.0086	0.0046	0.9954	0.0	1.0
19877175	0.0855	0.5519	0.0487	0.3138	0.9708	0.0292	0.0054	0.9946
1084096032097525760	0.1602	0.0113	0.8212	0.0074	0.2745	0.7255	0.0002	0.9998
61750329	0.5328	0.0463	0.0834	0.3375	0.9902	0.0098	0.0	1.0
1213357109879771136	0.2905	0.1573	0.0665	0.4857	0.9916	0.0084	0.0111	0.9889
543016428	0.2746	0.6982	0.0102	0.0169	0.9964	0.0036	0.0	1.0
1949138436	0.425	0.0148	0.5585	0.0017	0.9965	0.0035	0.0008	0.9992
1242084116167680007	0.0437	0.6686	0.0028	0.285	0.0007	0.9993	0.0	1.0
2284877388	0.0043	0.0037	0.001	0.991	0.9926	0.0074	0.0025	0.9975
2931911095	0.0143	0.0179	0.01	0.9578	0.0415	0.9585	0.8757	0.1243
17285408	0.0001	0.0005	0.0002	0.9991	0.0003	0.9997	0.0004	0.9996
61522277	0.9172	0.0003	0.0818	0.0007	0.9945	0.0055	0.0	1.0
711173395	0.5926	0.0143	0.3917	0.0014	0.0025	0.9975	0.0	1.0
1104295492433764353	0.0155	0.8944	0.0007	0.0894	0.0008	0.9992	0.0	1.0
462695931	0.0285	0.9178	0.0017	0.052	0.0081	0.9919	0.0	1.0
247516453	0.0913	0.8085	0.0095	0.0907	0.9951	0.0049	0.0008	0.9992
1122049921677271041	0.3594	0.0663	0.2384	0.336	0.0007	0.9993	0.0797	0.9203
770616358144909317	0.0451	0.6485	0.0008	0.3057	0.0018	0.9982	0.0	1.0
1361519083	0.8948	0.0688	0.0276	0.0088	0.9335	0.0665	0.0001	0.9999
39749533	0.2296	0.2645	0.0094	0.4965	0.0006	0.9994	0.0003	0.9997
375076530	0.0278	0.0055	0.0166	0.95	0.0021	0.9979	0.0002	0.9998
20304045	0.0098	0.0537	0.0042	0.9323	0.0005	0.9995	0.0001	0.9999
