user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
884801863	0.2255	0.6428	0.0262	0.1055	0.2192	0.7808	0.9273	0.0727
1098633488	0.3805	0.3732	0.0846	0.1617	0.9935	0.0065	0.0953	0.9047
3357795304	0.0189	0.0176	0.0088	0.9547	0.9929	0.0071	0.0006	0.9994
21867691	0.5781	0.3899	0.0084	0.0236	0.999	0.001	0.0	1.0
18515428	0.0074	0.0308	0.003	0.9589	0.0129	0.9871	0.0031	0.9969
913128630	0.0026	0.0122	0.0004	0.9848	0.9962	0.0038	0.0	1.0
2226968401	0.002	0.0006	0.0004	0.997	0.5544	0.4456	0.9445	0.0555
293552538	0.0025	0.0449	0.0005	0.9521	0.0005	0.9995	0.0005	0.9995
977492179240325120	0.8886	0.0095	0.0986	0.0033	0.9959	0.0041	0.0	1.0
2502337592	0.3367	0.0722	0.5733	0.0178	0.9844	0.0156	0.0001	0.9999
1152396853	0.4159	0.5036	0.046	0.0345	0.0048	0.9952	0.0001	0.9999
469694565	0.0057	0.3334	0.0004	0.6605	0.0006	0.9994	0.0	1.0
1689082562	0.0119	0.0218	0.002	0.9644	0.0036	0.9964	0.0001	0.9999
549017779	0.0128	0.685	0.0062	0.296	0.0009	0.9991	0.8446	0.1554
1039897695861846016	0.4063	0.3966	0.1562	0.0409	0.0009	0.9991	0.0002	0.9998
360830391	0.8966	0.0021	0.0988	0.0024	0.9491	0.0509	0.0001	0.9999
46713024	0.4584	0.2593	0.0243	0.2581	0.9955	0.0045	0.0	1.0
229987820	0.0256	0.1758	0.0113	0.7872	0.9981	0.0019	0.0	1.0
9550352	0.1522	0.1499	0.0431	0.6547	0.9916	0.0084	0.0009	0.9991
599493314	0.4162	0.4295	0.0037	0.1506	0.0002	0.9998	0.0	1.0
714768623764697088	0.0003	0.0001	0.0001	0.9996	0.1515	0.8485	0.711	0.289
485127045	0.8765	0.0741	0.0328	0.0167	0.0	1.0	0.184	0.816
46741640	0.9902	0.0045	0.0019	0.0034	0.9999	0.0001	0.0	1.0
333656897	0.0	0.0032	0.0	0.9968	0.0018	0.9982	0.0004	0.9996
1081633163493982216	0.0001	0.0004	0.0001	0.9994	0.9853	0.0147	0.0003	0.9997
579372879	0.0553	0.9393	0.0048	0.0006	0.0056	0.9944	0.0	1.0
781398014669848576	0.0087	0.0481	0.004	0.9392	0.0002	0.9998	0.0105	0.9895
581927905	0.939	0.0485	0.0096	0.0029	0.0008	0.9992	0.0001	0.9999
842092730	0.0011	0.0066	0.0009	0.9914	0.0012	0.9988	0.0021	0.9979
286328090	0.0558	0.4733	0.0013	0.4696	0.9983	0.0017	0.0003	0.9997
837772659735801857	0.001	0.9945	0.0001	0.0044	0.9973	0.0027	0.0002	0.9998
2194187249	0.0006	0.0011	0.0002	0.9981	0.9992	0.0008	0.0043	0.9957
439952396	0.3319	0.5423	0.0475	0.0783	0.0016	0.9984	0.0523	0.9477
479677429	0.9452	0.0002	0.0497	0.0048	0.9937	0.0063	0.0	1.0
69905888	0.0098	0.9864	0.0003	0.0035	0.0005	0.9995	0.0001	0.9999
21851598	0.8586	0.0995	0.0308	0.0111	0.0035	0.9965	0.0	1.0
209270719	0.0844	0.2535	0.0115	0.6506	0.0006	0.9994	0.0	1.0
18675894	0.3865	0.1603	0.0056	0.4476	0.0025	0.9975	0.0	1.0
326197299	0.0169	0.0858	0.0053	0.892	0.0044	0.9956	0.6733	0.3267
3035523173	0.2114	0.7447	0.0025	0.0414	0.9975	0.0025	0.0063	0.9937
2335610982	0.0	0.0	0.0	1.0	0.0014	0.9986	0.0006	0.9994
252151990	0.7649	0.1413	0.0825	0.0113	0.9972	0.0028	0.0	1.0
145643047	0.1354	0.0781	0.0689	0.7176	0.1815	0.8185	0.945	0.055
377837848	0.0001	0.0002	0.0	0.9997	0.0002	0.9998	0.0005	0.9995
989078642	0.0014	0.0026	0.0005	0.9954	0.0018	0.9982	0.3671	0.6329
1420302638	0.4035	0.467	0.054	0.0755	0.0007	0.9993	0.0	1.0
572636971	0.6252	0.2212	0.0373	0.1163	0.9964	0.0036	0.0	1.0
106030160	0.8743	0.0124	0.0692	0.044	0.9847	0.0153	0.0001	0.9999
428028559	0.0018	0.0018	0.0015	0.9949	0.0005	0.9995	0.0005	0.9995
169510492	0.0974	0.8926	0.0037	0.0064	0.9984	0.0016	0.0003	0.9997
1084546122146893825	0.2667	0.0317	0.3307	0.371	0.0006	0.9994	0.0	1.0
515818242	0.5696	0.265	0.1534	0.012	0.9974	0.0026	0.0	1.0
35477381	0.7428	0.0044	0.2395	0.0133	0.8192	0.1808	0.0001	0.9999
371452348	0.0554	0.1636	0.006	0.775	0.0072	0.9928	0.0001	0.9999
342325842	0.0009	0.9989	0.0	0.0002	0.0002	0.9998	0.0	1.0
2371698488	0.7522	0.0599	0.1755	0.0124	0.0164	0.9836	0.0	1.0
214845548	0.0118	0.0056	0.0055	0.977	0.0008	0.9992	0.0001	0.9999
20203830	0.0013	0.0078	0.0003	0.9907	0.0007	0.9993	0.0001	0.9999
222779550	0.0046	0.0093	0.0016	0.9845	0.0024	0.9976	0.0001	0.9999
51048858	0.0176	0.0156	0.0015	0.9653	0.9953	0.0047	0.0003	0.9997
1168449502027616256	0.0655	0.2154	0.0201	0.699	0.0181	0.9819	0.9583	0.0417
2747375260	0.0005	0.0004	0.0001	0.999	0.051	0.949	0.8873	0.1127
367822673	0.2035	0.0933	0.6937	0.0094	0.002	0.998	0.0001	0.9999
27679065	0.0001	0.0002	0.0	0.9997	0.0001	0.9999	0.0019	0.9981
2527466675	0.0108	0.0093	0.0131	0.9667	0.0208	0.9792	0.1053	0.8947
