user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
49490535	0.9428	0.009	0.0476	0.0006	0.0001	0.9999	0.0	1.0
1183613666366644224	0.2156	0.6624	0.0446	0.0774	0.2206	0.7794	0.9316	0.0684
50472512	0.4071	0.1013	0.3583	0.1333	0.806	0.194	0.4722	0.5278
500353817	0.4886	0.0851	0.4116	0.0147	0.0069	0.9931	0.0	1.0
1938149940	0.4317	0.0281	0.5372	0.003	0.5005	0.4995	0.0	1.0
193596810	0.5973	0.3755	0.0055	0.0217	0.0032	0.9968	0.0	1.0
198685557	0.6337	0.263	0.0363	0.0671	0.0029	0.9971	0.0	1.0
111005354	0.0007	0.005	0.0003	0.994	0.0003	0.9997	0.0003	0.9997
349815302	0.0239	0.1443	0.0031	0.8287	0.0001	0.9999	0.0	1.0
241172499	0.8178	0.0146	0.1643	0.0034	0.9979	0.0021	0.0	1.0
134223570	0.702	0.1208	0.1478	0.0294	0.8435	0.1565	0.0	1.0
206972192	0.0564	0.007	0.9342	0.0024	0.0481	0.9519	0.0001	0.9999
805469338773913600	0.0	0.0	0.0	1.0	0.0007	0.9993	0.0019	0.9981
3419126492	0.1861	0.532	0.0658	0.2162	0.6603	0.3397	0.9731	0.0269
21076994	0.5195	0.4478	0.0088	0.0239	0.0018	0.9982	0.0	1.0
80727563	0.6202	0.083	0.2817	0.0151	0.0014	0.9986	0.0	1.0
198744633	0.2451	0.2625	0.1055	0.3869	0.0142	0.9858	0.0007	0.9993
1030922122510647296	0.82	0.0981	0.0613	0.0207	0.0003	0.9997	0.0	1.0
1087560071779741696	0.9895	0.0016	0.0084	0.0006	0.9707	0.0293	0.0	1.0
66457999	0.0003	0.9995	0.0	0.0001	0.0023	0.9977	0.0003	0.9997
431094532	0.1229	0.7147	0.0037	0.1586	0.0033	0.9967	0.0003	0.9997
46499572	0.003	0.0581	0.0012	0.9377	0.0035	0.9965	0.0005	0.9995
543051852	0.3529	0.0343	0.5729	0.0399	0.9627	0.0373	0.0	1.0
916881841298194433	0.1979	0.7702	0.0176	0.0143	0.5151	0.4849	0.0	1.0
32987781	0.0109	0.0331	0.0067	0.9493	0.9982	0.0018	0.0	1.0
33726514	0.0234	0.0187	0.2059	0.7519	0.9839	0.0161	0.4369	0.5631
1474983619	0.0002	0.0011	0.0001	0.9987	0.9973	0.0027	0.0002	0.9998
2494388796	0.2368	0.2833	0.3104	0.1695	0.1289	0.8711	0.9437	0.0563
86246708	0.3749	0.0977	0.4198	0.1076	0.0039	0.9961	0.0619	0.9381
365736461	0.4799	0.0047	0.4873	0.0281	0.9747	0.0253	0.0	1.0
2907590664	0.0014	0.9978	0.0003	0.0005	0.9979	0.0021	0.0	1.0
389806520	0.5996	0.1232	0.0408	0.2364	0.0025	0.9975	0.0	1.0
2505755826	0.086	0.0024	0.9109	0.0007	0.9617	0.0383	0.0001	0.9999
1038640447848153089	0.8336	0.0982	0.0558	0.0124	0.0008	0.9992	0.0	1.0
242936967	0.5709	0.1031	0.3123	0.0137	0.0203	0.9797	0.0	1.0
24623233	0.0123	0.815	0.1515	0.0212	0.9982	0.0018	0.0003	0.9997
2153168157	0.0443	0.9516	0.0008	0.0034	0.9952	0.0048	0.0	1.0
1149540016978374656	0.4692	0.0652	0.1537	0.3119	0.0234	0.9766	0.0	1.0
708834560990121986	0.7656	0.2077	0.0159	0.0108	0.0292	0.9708	0.0	1.0
162520110	0.3954	0.5304	0.0673	0.0069	0.0002	0.9998	0.0	1.0
1093952554348756993	0.4272	0.2593	0.2851	0.0283	0.5601	0.4399	0.0001	0.9999
26723586	0.0039	0.0064	0.0	0.9897	0.0001	0.9999	0.0002	0.9998
2738735742	0.2041	0.6429	0.0081	0.145	0.0001	0.9999	0.0002	0.9998
417377383	0.9627	0.0014	0.0355	0.0003	0.9961	0.0039	0.0	1.0
432193737	0.0011	0.0027	0.0001	0.996	0.0003	0.9997	0.0001	0.9999
462716637	0.0326	0.009	0.8097	0.1488	0.037	0.963	0.8771	0.1229
345627398	0.1796	0.0092	0.795	0.0161	0.0002	0.9998	0.0	1.0
193129190	0.1479	0.0496	0.8003	0.0022	0.0089	0.9911	0.0001	0.9999
945172853397311488	0.3599	0.0584	0.1545	0.4273	0.0052	0.9948	0.0	1.0
3589184299	0.2835	0.0122	0.2471	0.4572	0.0325	0.9675	0.0	1.0
831941275247079424	0.8479	0.0047	0.1419	0.0055	0.971	0.029	0.0	1.0
538574016	0.5351	0.0566	0.3951	0.0132	0.24	0.76	0.0	1.0
3476754372	0.0048	0.0443	0.0016	0.9492	0.0004	0.9996	0.0062	0.9938
188889746	0.3173	0.5914	0.0211	0.0702	0.0009	0.9991	0.0	1.0
17261913	0.5031	0.2824	0.1515	0.063	0.9131	0.0869	0.0002	0.9998
141423660	0.0006	0.006	0.001	0.9924	0.0021	0.9979	0.0009	0.9991
1212585816	0.9636	0.0315	0.0041	0.0008	0.998	0.002	0.0	1.0
2276945479	0.3523	0.3675	0.0603	0.2199	0.0011	0.9989	0.0	1.0
3295366526	0.0151	0.0006	0.9842	0.0001	0.0001	0.9999	0.0	1.0
468473664	0.9859	0.0089	0.0021	0.0031	0.0031	0.9969	0.0	1.0
3151312570	0.0635	0.4797	0.035	0.4219	0.0191	0.9809	0.7874	0.2126
739800380960309248	0.5349	0.016	0.4139	0.0352	0.0029	0.9971	0.0002	0.9998
1007891244524195840	0.0768	0.9188	0.0021	0.0024	0.999	0.001	0.0	1.0
20695497	0.0	0.0	0.0	1.0	0.0002	0.9998	0.0057	0.9943
2172448135	0.2617	0.7105	0.0214	0.0065	0.9943	0.0057	0.0	1.0
509555623	0.7807	0.0025	0.1987	0.0181	0.9977	0.0023	0.0	1.0
1195903753934770176	0.3487	0.0039	0.6454	0.0019	0.1953	0.8047	0.0001	0.9999
226259874	0.6805	0.0017	0.3131	0.0047	0.6184	0.3816	0.0003	0.9997
64612592	0.0	0.0005	0.0	0.9994	0.0	1.0	0.0001	0.9999
19373160	0.2484	0.6132	0.1203	0.0181	0.0193	0.9807	0.0001	0.9999
